rank,package_name,num_direct_dependents
3247,esno,2
3248,dargs,2
3249,mocks,2
3250,ofetch,2
3251,node-gyp-build-optional-packages,2
3252,html-minifier,2
3253,@types/form-data,2
3254,plop-pack-fancy-comments,2
3255,uri-js,2
3256,@rushstack/eslint-patch,2
3257,eslint-plugin-ft-flow,2
3258,jest-serializer-ansi-escapes,2
3259,metro-babel-register,2
3260,@turf/invariant,2
3261,@sinonjs/referee-sinon,2
3262,uglifyify,2
3263,@react-native-community/cli-config,2
3264,node-domexception,2
3265,default-browser-id,2
3266,goober,2
3267,defined,2
3268,@babel/plugin-transform-react-jsx-self,2
3269,version-changelog,2
3270,eslint-config-nitpick,2
3271,changelog-verify,2
3272,@schematics/angular,2
3273,stream-transform,2
3274,pad,2
3275,babel-plugin-transform-remove-console,2
3276,csv-spectrum,2
3277,gulp-exec,2
3278,download,2
3279,react-shallow-renderer,2
3280,jimp,2
3281,testman,2
3282,@graphql-tools/json-file-loader,2
3283,@remix-run/web-fetch,2
3284,to-readable-stream,2
3285,sourcemap-validator,2
3286,semver-compare,2
3287,@vuepress/plugin-pwa,2
3288,config-chain,2
3289,crelt,2
3290,react-dev-utils,2
3291,tooling,2
3292,workbox-webpack-plugin,2
3293,pre-git,2
3294,matchdep,2
3295,grunt-npm2bower-sync,2
3296,@wdio/selenium-standalone-service,2
3297,grunt-nice-package,2
3298,grunt-deps-ok,2
3299,condition-node-version,2
3300,eslint-import-resolver-alias,2
3301,@redux-devtools/extension,2
3302,check-dts,2
3303,@formatjs/icu-messageformat-parser,2
3304,fraction.js,2
3305,cacheable-lookup,2
3306,socks,2
3307,oauth,2
3308,obake,2
3309,@react-aria/visually-hidden,2
3310,teeny-request,2
3311,karma-chai-sinon,2
3312,@graphql-tools/load,2
3313,@graphql-typed-document-node/core,2
3314,string-env-interpolation,2
3315,docpress,2
3316,rollup-plugin-delete,2
3317,decompress-response,2
3318,sade,2
3319,form-data-encoder,2
3320,@tsconfig/node10,2
3321,http2-wrapper,2
3322,@changesets/types,2
3323,check-export-map,2
3324,benchr,2
3325,lowercase-keys,2
3326,@babel/plugin-transform-async-to-generator,2
3327,p-cancelable,2
3328,node-version,2
3329,esbuild-wasm,2
3330,google-proto-files,2
3331,@types/pumpify,2
3332,is-stream-ended,2
3333,piscina,2
3334,resolve-url-loader,2
3335,create-cert,2
3336,openid-client,2
3337,@google-cloud/pubsub,2
3338,micromark-extension-mdx-md,2
3339,color-string,2
3340,commist,2
3341,faker,2
3342,d3,2
3343,lazy-ass,2
3344,strip-bom-string,2
3345,executable,2
3346,warun,2
3347,lodash.template,2
3348,globule,2
3349,@types/sizzle,2
3350,subscriptions-transport-ws,2
3351,@fastify/websocket,2
3352,compute-scroll-into-view,2
3353,unist-util-position-from-estree,2
3354,remark-frontmatter,2
3355,chrome-launcher,2
3356,@angular-eslint/template-parser,2
3357,sauce-browsers,2
3358,string-natural-compare,2
3359,@dnd-kit/core,2
3360,install,2
3361,stringify-entities,2
3362,micromark-extension-mdx-jsx,2
3363,react-spring,2
3364,@graphql-codegen/typescript,2
3365,void-elements,2
3366,@types/async-retry,2
3367,bluebird-retry,2
3368,lodash.sortby,2
3369,@types/ent,2
3370,@types/mockery,2
3371,cmd-shim,2
3372,@vue/runtime-core,2
3373,semantic-release-monorepo,2
3374,html-dom-parser,2
3375,redent,2
3376,travis-cov,2
3377,path-key,2
3378,conventional-recommended-bump,2
3379,level-supports,2
3380,clipboardy,2
3381,@storybook/testing-library,2
3382,nsp,2
3383,catering,2
3384,@types/through2,2
3385,@types/request-promise,2
3386,@types/prismjs,2
3387,@types/mini-css-extract-plugin,2
3388,@vercel/style-guide,2
3389,catharsis,2
3390,eslint-rule-composer,2
3391,xmldom,2
3392,@react-spring/rafz,2
3393,isomorphic-unfetch,2
3394,@aws-cdk/cx-api,2
3395,@types/json-bigint,2
3396,react-copy-to-clipboard,2
3397,mssql,2
3398,package-json-versionify,2
3399,pg-query-stream,2
3400,grunt-compare-size,2
3401,@types/glob-parent,2
3402,jju,2
3403,@types/jju,2
3404,micromark-util-decode-string,2
3405,loud-rejection,2
3406,gzip-js,2
3407,damerau-levenshtein,2
3408,sizzle,2
3409,fetch-jsonp,2
3410,esbuild-loader,2
3411,duplicate-package-checker-webpack-plugin,2
3412,batch,2
3413,micromark-util-events-to-acorn,2
3414,better-sqlite3,2
3415,micromark-factory-mdx-expression,2
3416,glob-to-regexp,2
3417,@pnpm/types,2
3418,browserify-rsa,2
3419,source-map-resolve,2
3420,fast-text-encoding,2
3421,gcp-metadata,2
3422,@types/jws,2
3423,ts-essentials,2
3424,@nodelib/fs.stat,2
3425,@emotion/server,2
3426,coffee-coverage,2
3427,@emotion/css,2
3428,@nodelib/fs.walk,2
3429,@emotion/use-insertion-effect-with-fallbacks,2
3430,encoding-japanese,2
3431,@material/dom,2
3432,html-void-elements,2
3433,loader-runner,2
3434,grunt-mocha-istanbul,2
3435,ps-list,2
3436,ember-cli-version-checker,2
3437,multicast-dns,2
3438,@angular/core,2
3439,@octokit/auth,2
3440,@octokit/graphql,2
3441,@angular/platform-browser,2
3442,@size-limit/webpack,2
3443,easy-table,2
3444,@material/theme,2
3445,delete,2
3446,eslint-config-shouldjs,2
3447,micromark-util-subtokenize,2
3448,prettier-plugin-svelte,2
3449,websocket-driver,2
3450,micromark-util-encode,2
3451,permessage-deflate,2
3452,detect-node,2
3453,jest-docblock,2
3454,wbuf,2
3455,dns-equal,2
3456,after-all,2
3457,cuid,2
3458,@angular/common,2
3459,logform,2
3460,@material/rtl,2
3461,md5.js,2
3462,stack-trace,2
3463,read-yaml-file,2
3464,@vue/cli-plugin-eslint,2
3465,winston-transport,2
3466,postcss-js,2
3467,abstract-winston-transport,2
3468,html-to-text,2
3469,event-emitter,2
3470,std-mocks,2
3471,symlink-dir,2
3472,winston-compat,2
3473,@types/d3-array,2
3474,html-minifier-terser,2
3475,@angular/cdk,2
3476,@material/base,2
3477,vm2,2
3478,underscore.string,2
3479,fastify-plugin,2
3480,git-cz,2
3481,jest-ts-webcompat-resolver,2
3482,html-element-attributes,2
3483,@semantic-release/exec,2
3484,babel-plugin-debug-macros,2
3485,grunt-template-jasmine-istanbul,2
3486,@adobe/css-tools,2
3487,gulp-autoprefixer,2
3488,jest-environment-jsdom-sixteen,2
3489,@types/core-js,2
3490,webpack-bundle-size-analyzer,2
3491,json-stringify-pretty-compact,2
3492,@codemirror/lint,2
3493,deep-freeze,2
3494,@storybook/addon-essentials,2
3495,is-boolean-object,2
3496,@codemirror/commands,2
3497,@angular-eslint/utils,2
3498,gulp-less,2
3499,character-entities-legacy,2
3500,broccoli-debug,2
3501,browserify-aes,2
3502,tsd-check,2
3503,rc-virtual-list,2
3504,xmltest,2
3505,script-loader,2
3506,wrappy,2
3507,@firebase/auth-compat,2
3508,@firebase/database-compat,2
3509,@shinnn/eslint-config,2
3510,@emotion/babel-preset-css-prop,2
3511,vue-meta,2
3512,@oclif/core,2
3513,oclif,2
3514,editorconfig,2
3515,json-templater,2
3516,grapheme-splitter,2
3517,eslint-formatter-codeframe,2
3518,@codemirror/autocomplete,2
3519,@storybook/manager-webpack5,2
3520,@types/listr,2
3521,intersection-observer,2
3522,@types/app-root-path,2
3523,es6-promise-polyfill,2
3524,@storybook/addon-notes,2
3525,get-port-cli,2
3526,jest-environment-puppeteer,2
3527,babel-check-duplicated-nodes,2
3528,jsonp,2
3529,stylelint-declaration-block-no-ignored-properties,2
3530,@storybook/addon-info,2
3531,stylelint-config-rational-order,2
3532,is-decimal,2
3533,@material/animation,2
3534,@firebase/messaging-interop-types,2
3535,poster,2
3536,mississippi,2
3537,rollup-plugin-flow-entry,2
3538,istanbul-coveralls,2
3539,@storybook/addon-storysource,2
3540,react-docgen-typescript-loader,2
3541,google-closure-library,2
3542,stylelint-config-recommended-vue,2
3543,framer-motion,2
3544,is-number-object,2
3545,env-ci,2
3546,@storybook/builder-vite,2
3547,stylelint-stylus,2
3548,node-fetch-h2,2
3549,@types/duplexify,2
3550,intl-messageformat,2
3551,postcss-calc,2
3552,@algolia/client-common,2
3553,eslint-plugin-yml,2
3554,object-path,2
3555,vue-style-loader,2
3556,@atomico/rollup-plugin-sizes,2
3557,eslint-plugin-vue-libs,2
3558,brotli,2
3559,postcss-discard-comments,2
3560,@vue/eslint-config-prettier,2
3561,pinkie,2
3562,deepmerge-ts,2
3563,gulp-exit,2
3564,csscolorparser,2
3565,array-differ,2
3566,chai-fuzzy,2
3567,chai-changes,2
3568,webdriverio,2
3569,resolve-pkg,2
3570,internmap,2
3571,get-own-property-symbols,2
3572,front-matter,2
3573,brorand,2
3574,@types/file-entry-cache,2
3575,eslint-plugin-storybook,2
3576,babel-preset-es2016,2
3577,archiver-jsdoc-theme,2
3578,minimalistic-crypto-utils,2
3579,conventional-changelog-writer,2
3580,lodash.flattendeep,2
3581,esm-utils,2
3582,@lexical/list,2
3583,live-server,2
3584,xml-js,2
3585,babel-plugin-transform-es2015-constants,2
3586,@aws-cdk/cloud-assembly-schema,2
3587,codelyzer,2
3588,iota-array,2
3589,updates,2
3590,@aws-cdk/region-info,2
3591,runscript,2
3592,@types/source-map,2
3593,eslint-config-populist,2
3594,@ckeditor/ckeditor5-select-all,2
3595,clock-mock,2
3596,proxy-agent,2
3597,unist-util-visit-parents,2
3598,rc-drawer,2
3599,component-emitter,2
3600,@types/read-pkg-up,2
3601,archiver-utils,2
3602,@hapi/topo,2
3603,crypto-js,2
3604,karma-commonjs,2
3605,shallow-equal-fuzzy,2
3606,nano-equal,2
3607,fastest-stable-stringify,2
3608,deprecation,2
3609,swagger-ui-dist,2
3610,@types/once,2
3611,@google-cloud/bigquery,2
3612,dotenv-cli,2
3613,make-dir-cli,2
3614,swagger-parser,2
3615,@vue/eslint-config-typescript,2
3616,postcss-header,2
3617,@1stg/lib-config,2
3618,mock-stdin,2
3619,dustjs-linkedin,2
3620,eco,2
3621,stylelint-order,2
3622,shallow-equal,2
3623,exit-on-epipe,2
3624,levn,2
3625,swig,2
3626,sequelize,2
3627,chroma-js,2
3628,deep-extend,2
3629,@hapi/joi-legacy-test,2
3630,@types/d3-force,2
3631,fs-readdir-recursive,2
3632,verb-generate-readme,2
3633,eslint-plugin-local-rules,2
3634,type-check,2
3635,@types/jest-in-case,2
3636,spdx-license-ids,2
3637,@types/lolex,2
3638,@react-dnd/invariant,2
3639,object.pick,2
3640,@octokit/auth-app,2
3641,react-dnd-test-backend,2
3642,@aws-cdk/pkglint,2
3643,babel6-plugin-strip-class-callcheck,2
3644,delayed-stream,2
3645,font-awesome,2
3646,parse-srcset,2
3647,rollup-plugin-inject,2
3648,rollup-plugin-alias,2
3649,set-value,2
3650,get-tsconfig,2
3651,edge-runtime,2
3652,unique-string,2
3653,@originjs/vite-plugin-commonjs,2
3654,@types/sprintf-js,2
3655,replace-string,2
3656,diff-match-patch,2
3657,streamx,2
3658,insert-module-globals,2
3659,baconjs,2
3660,cucumber,2
3661,launch-editor-middleware,2
3662,dot,2
3663,systemjs,2
3664,rc-textarea,2
3665,tarn,2
3666,markdown-link-check,2
3667,@angular-devkit/build-angular,2
3668,markdown-loader,2
3669,mockttp,2
3670,eslint-plugin-header,2
3671,@emotion/weak-memoize,2
3672,@emotion/sheet,2
3673,@trivago/prettier-plugin-sort-imports,2
3674,@tailwindcss/line-clamp,2
3675,zone.js,2
3676,@angular/cli,2
3677,@size-limit/file,2
3678,vue-i18n,2
3679,meriyah,2
3680,@angular/platform-browser-dynamic,2
3681,js-tokens,2
3682,@aws-sdk/signature-v4,2
3683,babel-plugin-replace-ts-export-assignment,2
3684,@remix-run/router,2
3685,mrmime,2
3686,type,2
3687,tape-promise,2
3688,file-uri-to-path,2
3689,weallbehave,2
3690,tinybench,2
3691,@aws-cdk/cdk-build-tools,2
3692,please-upgrade-node,2
3693,json3,2
3694,git-repo-version,2
3695,prettier-linter-helpers,2
3696,constructs,2
3697,broccoli-watchify,2
3698,broccoli-uglify-js,2
3699,broccoli-stew,2
3700,broccoli-rollup,2
3701,env-paths,2
3702,broccoli-concat,2
3703,builtins,2
3704,@lexical/table,2
3705,@aws-sdk/util-locate-window,2
3706,@aws-crypto/supports-web-crypto,2
3707,@babel/helper-compilation-targets,2
3708,weallcontribute,2
3709,@prisma/engines,2
3710,tslint-plugin-prettier,2
3711,@prisma/generator-helper,2
3712,relateurl,2
3713,tsconfck,2
3714,@prisma/internals,2
3715,@prisma/migrate,2
3716,dedent-js,2
3717,@aws-crypto/ie11-detection,2
3718,kefir,2
3719,@types/busboy,2
3720,async-each,2
3721,delayed,2
3722,@aws-cdk/core,2
3723,unplugin-vue-components,2
3724,object-visit,2
3725,oas-resolver,2
3726,remark-math,2
3727,shortid,2
3728,atob,2
3729,tlds,2
3730,pug-cli,2
3731,tslint-config-common,2
3732,mdurl,2
3733,lab,2
3734,gray-matter,2
3735,babel-preset-latest,2
3736,rollup-plugin-multi-input,2
3737,rc-animate,2
3738,electron-to-chromium,2
3739,unexpected,2
3740,wrapper-webpack-plugin,2
3741,hast-util-raw,2
3742,uc.micro,2
3743,@aws-sdk/client-dynamodb,2
3744,markdownlint,2
3745,update-notifier,2
3746,prepush,2
3747,babel-preset-jest,2
3748,deep-object-diff,2
3749,@expo/json-file,2
3750,sockjs,2
3751,ember-load-initializers,2
3752,@restart/hooks,2
3753,watch-run,2
3754,@types/node-forge,2
3755,@size-limit/time,2
3756,quill,2
3757,minipass-flush,2
3758,happy-dom,2
3759,markdown-it-attrs,2
3760,inline-style-prefixer,2
3761,babel-plugin-transform-export-extensions,2
3762,esbuild-plugin-alias,2
3763,check-error,2
3764,webpack-node-externals,2
3765,markdown-it-prism,2
3766,mdast-util-mdxjs-esm,2
3767,xxhashjs,2
3768,@types/shallowequal,2
3769,changelogithub,2
3770,get-func-name,2
3771,micromark-extension-mdxjs,2
3772,@testing-library/react-12,2
3773,eslump,2
3774,tcp-port-used,2
3775,npm-packlist,2
3776,streamsearch,2
3777,remark-github,2
3778,@google-cloud/firestore,2
3779,regexp-tree,2
3780,@expo/config-types,2
3781,oas-schema-walker,2
3782,jest-pnp-resolver,2
3783,@react-spring/animated,2
3784,refa,2
3785,node-polyfill-webpack-plugin,2
3786,@4c/build,2
3787,ember-source,2
3788,ember-source-channel-url,2
3789,babel-preset-current-node-syntax,2
3790,gulp-unused,2
3791,@reduxjs/toolkit,2
3792,@typicode/eslint-config,2
3793,eslint-plugin-ember,2
3794,array-union,2
3795,loader.js,2
3796,normalize.css,2
3797,@react-spring/core,2
3798,lodash.defaults,2
3799,jasmine-node,2
3800,eslint-config-react,2
3801,detect-browser,2
3802,clean-stack,2
3803,read-cache,2
3804,eslint-config-problems,2
3805,promise-inflight,2
3806,compression-webpack-plugin,2
3807,@primer/octicons,2
3808,@types/raf,2
3809,make-async-generator-function,2
3810,request-promise,2
3811,babel-plugin-check-es2015-constants,2
3812,@pnpm/find-workspace-dir,2
3813,enzyme-shallow-equal,2
3814,simulant,2
3815,@wdio/protocols,2
3816,gulp-terser,2
3817,babel-plugin-jsx-pragmatic,2
3818,run-parallel,2
3819,@react-bootstrap/babel-preset,2
3820,http-proxy-middleware,2
3821,default-gateway,2
3822,cli-width,2
3823,http2spy,2
3824,core-js-pure,2
3825,chai-xml,2
3826,@react-bootstrap/eslint-config,2
3827,react-textarea-autosize,2
3828,snapdragon-capture,2
3829,@wdio/config,2
3830,lazystream,2
3831,ember-qunit,2
3832,fragment-cache,2
3833,xregexp,2
3834,is-gzip,2
3835,react-colorful,2
3836,@pnpm/logger,2
3837,ember-resolver,2
3838,@pnpm/find-workspace-packages,2
3839,dnd-core,2
3840,@npmcli/installed-package-contents,2
3841,global-prefix,2
3842,release-script,2
3843,@pvtnbr/eslint-config,2
3844,real-require,2
3845,console-ui,2
3846,crypt,2
3847,karma-tap,2
3848,array-shuffle,2
3849,plain-promise,2
3850,manten,2
3851,chai-datetime,2
3852,assertions,2
3853,jsonparse,2
3854,chownr,2
3855,charenc,2
3856,w3c-keyname,2
3857,fs-fixture,2
3858,fast-diff,2
3859,lodash.upperfirst,2
3860,unicode-9.0.0,2
3861,tick,2
3862,bunyan,2
3863,@yarnpkg/pnp,2
3864,flush-write-stream,2
3865,envinfo,2
3866,core-object,2
3867,natural,2
3868,react-virtualized,2
3869,capital-case,2
3870,pino-abstract-transport,2
3871,@graphql-tools/apollo-engine-loader,2
3872,broccoli-test-helper,2
3873,precommit,2
3874,glob-expand,2
3875,@types/bn.js,2
3876,postcss-styled-syntax,2
3877,ethereum-cryptography,2
3878,flow-remove-types,2
3879,on-exit-leak-free,2
3880,eslint-config-hudochenkov,2
3881,spawk,2
3882,filter-obj,2
3883,jest-axe,2
3884,lighthouse,2
3885,raf-stub,2
3886,changelogx,2
3887,@svgr/rollup,2
3888,process-warning,2
3889,prettier-config-hudochenkov,2
3890,@types/pretty-hrtime,2
3891,lodash.isstring,2
3892,esbuild-runner,2
3893,genversion,2
3894,@types/url-template,2
3895,convert-hrtime,2
3896,mdast-util-mdx-expression,2
3897,@opentelemetry/exporter-zipkin,2
3898,react-dom-17,2
3899,conventional-changelog-preset-loader,2
3900,eslint-config-xo-typescript,2
3901,tape-run,2
3902,use-sidecar,2
3903,@angular-eslint/bundled-angular-compiler,2
3904,lit-html,2
3905,rollup-plugin-bundle-size,2
3906,@lit/reactive-element,2
3907,use-callback-ref,2
3908,array-uniq,2
3909,testcafe,2
3910,faster-stable-stringify,2
3911,@types/js-cookie,2
3912,react-style-singleton,2
3913,xlsx,2
3914,js-cookie,2
3915,quibble,2
3916,update-browserslist-db,2
3917,ansi-cyan,2
3918,child-process-promise,2
3919,react-17,2
3920,karma-remap-coverage,2
3921,@types/uglify-js,2
3922,tinyspy,2
3923,string-to-jsdoc-comment,2
3924,xdg-basedir,2
3925,@npmcli/git,2
3926,rollup-plugin-prettier,2
3927,@svgr/babel-preset,2
3928,fs-monkey,2
3929,rollup-plugin-re,2
3930,@ethereumjs/util,2
3931,@svgr/plugin-jsx,2
3932,is-function,2
3933,rollup-plugin-auto-external,2
3934,v8flags,2
3935,testcafe-browser-provider-saucelabs,1
3936,@datadog/browser-rum-core,1
3937,@bazel/worker,1
3938,unocss,1
3939,unplugin-auto-import,1
3940,@types/browser-sync,1
3941,p-webpack,1
3942,@embroider/test-setup,1
3943,testcafe-reporter-xunit,1
3944,detective-less,1
3945,@datadog/datadog-api-client,1
3946,orderedmap,1
3947,@types/yaml,1
3948,detective-cjs,1
3949,codemirror-theme-vars,1
3950,stacktrace-js,1
3951,@turf/tesselate,1
3952,@sendgrid/helpers,1
3953,@sendgrid/client,1
3954,spawn-error-forwarder,1
3955,floating-vue,1
3956,@turf/tin,1
3957,@types/find-up,1
3958,@bazel/terser,1
3959,rtl-css-js,1
3960,@bazel/rollup,1
3961,dgeni,1
3962,detective-amd,1
3963,detective-es6,1
3964,argv-formatter,1
3965,splitpanes,1
3966,iconista,1
3967,libreact,1
3968,@datadog/browser-core,1
3969,dgeni-packages,1
3970,postcss-sorting,1
3971,@bazel/runfiles,1
3972,ansi-to-html,1
3973,json-ptr,1
3974,firebase-tools,1
3975,d3-graph-controller,1
3976,@selderee/plugin-htmlparser2,1
3977,tsdv,1
3978,@types/d3-hierarchy,1
3979,@expo/config-plugins,1
3980,@jimp/bmp,1
3981,eslint-config-nfl,1
3982,@turf/moran-index,1
3983,@jimp/gif,1
3984,cash-cat,1
3985,@jimp/jpeg,1
3986,@jimp/png,1
3987,@types/crypto-js,1
3988,browser-sync-spa,1
3989,@jimp/tiff,1
3990,hello-world-classic,1
3991,react-side-effect,1
3992,npm-run-all2,1
3993,linemod,1
3994,timm,1
3995,@turf/union,1
3996,codacy-coverage,1
3997,json-schema-deref-sync,1
3998,installed-check,1
3999,pkg-conf,1
4000,globify,1
4001,jest-environment-miniflare,1
4002,@ember/test-helpers,1
4003,picomatch-browser,1
4004,@turf/unkink-polygon,1
4005,@scion-scxml/test-framework,1
4006,karma-html-reporter,1
4007,@favoloso/conventional-changelog-emoji,1
4008,mochawesome-report-generator,1
4009,@ampproject/filesize,1
4010,exenv,1
4011,@webcomponents/custom-elements,1
4012,browserify-middleware,1
4013,remeda,1
4014,azure-storage,1
4015,auth0,1
4016,rambdax,1
4017,tslint-react,1
4018,wmr,1
4019,biased-opener,1
4020,combinate,1
4021,argon2,1
4022,analytics-node,1
4023,@types/bindings,1
4024,@tpluscode/sparql-builder,1
4025,@tensorflow/tfjs-node,1
4026,helpers-fn,1
4027,@ffmpeg-installer/ffmpeg,1
4028,@bugsnag/js,1
4029,@azure/cosmos,1
4030,gulp-angular-filesort,1
4031,@turf/voronoi,1
4032,section-matter,1
4033,jsonpath,1
4034,flow-coverage-report,1
4035,@types/d3-color,1
4036,tsickle,1
4037,@expo/sdk-runtime-versions,1
4038,tsec,1
4039,protractor,1
4040,thenby,1
4041,p-throttle,1
4042,strip-color,1
4043,karma-parallel,1
4044,@turf/triangle-grid,1
4045,@sveltejs/eslint-config,1
4046,@turf/transform-translate,1
4047,@turf/transform-scale,1
4048,@turf/transform-rotate,1
4049,kagekiri,1
4050,tinygradient,1
4051,agadoo,1
4052,code-red,1
4053,eslint-plugin-svelte3,1
4054,@cypress/webpack-preprocessor,1
4055,@docusaurus/module-type-aliases,1
4056,@vitest/ws-client,1
4057,babel-plugin-no-side-effect-class-properties,1
4058,babel-preset-react-native,1
4059,vite-plugin-pages,1
4060,xcode,1
4061,vrsource-tslint-rules,1
4062,@expo/plist,1
4063,selderee,1
4064,jsdomify,1
4065,xml2json,1
4066,ansi-green,1
4067,delimiter-regex,1
4068,xorshift.js,1
4069,stylelint-csstree-validator,1
4070,@turf/nearest-point,1
4071,unicode-emoji-json,1
4072,@swc-node/core,1
4073,@swc-node/sourcemap-support,1
4074,@zeit/schemas,1
4075,unminified-webpack-plugin,1
4076,@voxpelli/tsconfig,1
4077,@slack/logger,1
4078,@voxpelli/eslint-config,1
4079,chalk-template,1
4080,@aoberoi/capture-console,1
4081,@types/chai-string,1
4082,is-electron,1
4083,@turf/truncate,1
4084,is-port-reachable,1
4085,update-check,1
4086,@types/serve-handler,1
4087,@types/is-stream,1
4088,@slack/types,1
4089,@turf/nearest-point-on-line,1
4090,assertion-error-formatter,1
4091,detective-postcss,1
4092,stream-to-string,1
4093,ember-export-application-global,1
4094,@material/auto-init,1
4095,@lmdb/lmdb-darwin-x64,1
4096,lodash.isobject,1
4097,ember-template-lint,1
4098,ember-cli-app-version,1
4099,@storybook/preset-react-webpack,1
4100,@turf/rhumb-destination,1
4101,@turf/rhumb-bearing,1
4102,tsc-watch,1
4103,rope-sequence,1
4104,ember-try,1
4105,@material/banner,1
4106,reindent-template-literals,1
4107,@lmdb/lmdb-linux-arm,1
4108,@lmdb/lmdb-linux-arm64,1
4109,@turf/rewind,1
4110,dom-js,1
4111,@shopify/prettier-config,1
4112,dependency-lint,1
4113,@lmdb/lmdb-linux-x64,1
4114,@shopify/eslint-plugin,1
4115,@formatjs/intl-relativetimeformat,1
4116,@formatjs/intl-numberformat,1
4117,icons,1
4118,@lmdb/lmdb-darwin-arm64,1
4119,@lmdb/lmdb-win32-x64,1
4120,@material/density,1
4121,ext-name,1
4122,@material/form-field,1
4123,@material/floating-label,1
4124,ember-maybe-import-regenerator,1
4125,@material/fab,1
4126,@material/elevation,1
4127,@turf/rhumb-distance,1
4128,@material/drawer,1
4129,filenamify,1
4130,@material/dialog,1
4131,is-email,1
4132,is-zip,1
4133,@material/button,1
4134,@ethersproject/pbkdf2,1
4135,eslint-plugin-qunit,1
4136,@turf/points-within-polygon,1
4137,@material/data-table,1
4138,@material/circular-progress,1
4139,random-buffer,1
4140,@material/chips,1
4141,ordered-binary,1
4142,@material/checkbox,1
4143,@material/card,1
4144,weak-lru-cache,1
4145,@turf/polygon-smooth,1
4146,chai-stats,1
4147,@turf/tag,1
4148,@cucumber/ci-environment,1
4149,@turf/polygon-tangents,1
4150,@cucumber/query,1
4151,tile-stats-runner,1
4152,simple-plist,1
4153,protocol-buffers,1
4154,is2,1
4155,@cucumber/compatibility-kit,1
4156,@peculiar/webcrypto,1
4157,resolve-protobuf-schema,1
4158,util-arity,1
4159,lefthook,1
4160,@mariocasciaro/benchpress,1
4161,gulp-notify,1
4162,knuth-shuffle-seeded,1
4163,durations,1
4164,@cucumber/cucumber-expressions,1
4165,@cucumber/gherkin,1
4166,@cucumber/gherkin-utils,1
4167,web3-core,1
4168,@cucumber/html-formatter,1
4169,@cucumber/message-streams,1
4170,@cucumber/tag-expressions,1
4171,verum,1
4172,urllib,1
4173,@codemirror/lang-javascript,1
4174,@turf/polygon-to-line,1
4175,@ethersproject/solidity,1
4176,wrench,1
4177,@formatjs/intl-listformat,1
4178,eslint-config-simplifield,1
4179,@types/mustache,1
4180,@turf/projection,1
4181,@formatjs/intl-displaynames,1
4182,@types/has-ansi,1
4183,@ethersproject/units,1
4184,matcher-collection,1
4185,@ethersproject/wallet,1
4186,@turf/polygonize,1
4187,eslint-plugin-radar,1
4188,@types/chai-xml,1
4189,unescape-unicode,1
4190,@microsoft/api-documenter,1
4191,aes-js,1
4192,flatworm,1
4193,babel-plugin-inferno,1
4194,scrypt-js,1
4195,posthtml,1
4196,mersenne-twister,1
4197,@formatjs/intl,1
4198,outlayer,1
4199,posthtml-webp,1
4200,ember-cli-babel,1
4201,@material/icon-button,1
4202,decompress,1
4203,@material/image-list,1
4204,parse-bmfont-binary,1
4205,@intlify/shared,1
4206,@intlify/vue-devtools,1
4207,@angular/platform-server,1
4208,@turf/planepoint,1
4209,@angular/ng-dev,1
4210,@angular/localize,1
4211,@turf/point-grid,1
4212,@intlify/devtools-if,1
4213,vitest-teamcity-reporter,1
4214,ember-styleguide,1
4215,parse-bmfont-ascii,1
4216,@turf/point-on-feature,1
4217,@manypkg/cli,1
4218,@angular/build-tooling,1
4219,@angular/bazel,1
4220,babel-flow-types,1
4221,style-to-js,1
4222,babel-plugin-codegen,1
4223,parse-bmfont-xml,1
4224,xhr,1
4225,callbag-from-iter,1
4226,@turf/standard-deviational-ellipse,1
4227,@material/typography,1
4228,callbag-iterate,1
4229,@bazel/bazelisk,1
4230,@intlify/core-base,1
4231,@material/layout-grid,1
4232,@opentelemetry/exporter-jaeger,1
4233,detective-sass,1
4234,@turf/nearest-point-to-line,1
4235,@unocss/reset,1
4236,@types/d3-selection,1
4237,detective-scss,1
4238,detective-stylus,1
4239,module-name-inliner,1
4240,detective-typescript,1
4241,module-definition,1
4242,array-to-stream,1
4243,node-source-walk,1
4244,@types/codemirror,1
4245,@bazel/buildifier,1
4246,rc-overflow,1
4247,web3-eth,1
4248,bannerify,1
4249,@opentelemetry/exporter-trace-otlp-grpc,1
4250,@bazel/protractor,1
4251,@bazel/jasmine,1
4252,@opentelemetry/exporter-trace-otlp-http,1
4253,@bazel/ibazel,1
4254,@bazel/esbuild,1
4255,@bazel/concatjs,1
4256,@opentelemetry/exporter-trace-otlp-proto,1
4257,callbag-take,1
4258,react-property,1
4259,@material/touch-target,1
4260,@material/notched-outline,1
4261,react18,1
4262,react18-dom,1
4263,@material/segmented-button,1
4264,@turf/square-grid,1
4265,@turf/square,1
4266,ember-auto-import,1
4267,is-url,1
4268,@material/ripple,1
4269,react18-test-renderer,1
4270,@material/radio,1
4271,@turf/simplify,1
4272,@material/menu-surface,1
4273,@material/top-app-bar,1
4274,npm-ensure,1
4275,@turf/shortest-path,1
4276,web3-bzz,1
4277,@material/menu,1
4278,archive-type,1
4279,@material/list,1
4280,@material/linear-progress,1
4281,@turf/sector,1
4282,@turf/sample,1
4283,@ethersproject/contracts,1
4284,@material/line-ripple,1
4285,opencollective,1
4286,@next/mdx,1
4287,@mdx-js/loader,1
4288,@material/select,1
